connector_id	component_id	search_radius	candidate_rank	direction	from_id	to_id	from_x	from_y	from_z	to_x	to_y	to_z	from_instance	to_instance	validation_status	path_length	path_segments	source_refs
bridge.72a163a1c030cf6e5bb16dd3	component.40dbfe62843fbb4b5737b50d	32768	13	F	population.ingress.elf.06	generated.farm.b39b5ebcb618d85608e8a97d.anchor	45978	41196	-3504	24053	37496	-3672	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/ElvenFighter.xml|data/stats/players/templates/StartingClass/ElvenMystic.xml|data/spawns/ElvenTerritory/ElvenStarting.xml
bridge.72ca1028d2d9f179ec8c6102	component.16897e3b9846dd267a30bfc1	32768	11	F	population.ingress.dark-elf.05	generated.farm.a5c0bfc2913c1277af9aa4f4.anchor	28461	11044	-4232	21571	-14364	-3104	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/DarkFighter.xml|data/stats/players/templates/StartingClass/DarkMystic.xml|data/spawns/Rune/PrimevalIsle.xml
bridge.7310b3ba86f4382967edfa1e	component.f173a1114ed51df8ab1b4fef	32768	3	R	generated.farm.1fbdbf1ed9c2eebc1b62ec0b.anchor	generated.farm.f66a8a0231b2d83dac29cc4d.anchor	3473	-15511	-3544	24496	9206	-3584	0	0	NO_PATH	0	0	data/spawns/Rune/PrimevalIsle.xml|data/spawns/DarkElfTerritory/DarkElfStarting.xml
bridge.7322f488de43023d5011b0dc	component.63defb22486d49c052a69667	32768	11	R	generated.farm.0a9b6aeb870068f470d93c4b.anchor	population.farming.elf.20534	55857	63041	-3472	44126	42751	-3488	0	0	NO_PATH	0	0	data/spawns/ElvenTerritory/ElvenStarting.xml|data/spawns/ElvenTerritory/ElvenStarting.xml
bridge.7331211af610301eea32fbb9	component.cf7fc1a377a3ee4f1cd13c38	8192	7	R	generated.farm.dcbfae7bd58c752ca4f1e7ca.anchor	population.ingress.dwarf.05	108695	-173878	-400	108549	-174075	-408	0	0	VALID_PATH	270	3	data/spawns/Others/Gremlins.xml|data/stats/players/templates/StartingClass/DwarvenFighter.xml
bridge.733dbccfdb6c2c34808a3ff1	component.d4f263a6130862446fcab68a	16384	11	F	population.ingress.dwarf.06	generated.farm.f9312932904adae788963399.anchor	108576	-174122	-408	108605	-160621	-1688	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/DwarvenFighter.xml|data/spawns/Others/PlunderousPlains.xml
bridge.7357d1ba1604488db4007d30	component.7e882b0664c31928ac9f5caa	32768	8	F	generated.farm.ea72d768f3c8ec3d79c1a530.anchor	generated.farm.12923521d58d7301f63fd56a.anchor	116056	-175091	-1016	117133	-149832	-2352	0	0	NO_PATH	0	0	data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/spawns/Others/PlunderousPlains.xml
bridge.736ac11982e0084117d822c4	component.87a65b1ce32b28202691c2c8	32768	9	F	population.route.orc.a4	generated.farm.ac1e437a00c50adb5285e40a.anchor	-50077	-115763	-160	-44720	-86972	-8320	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/OrcFighter.xml|data/stats/players/templates/StartingClass/OrcMystic.xml|data/spawns/OrcTerritory/OrcStarting.xml|data/spawns/Others/KrateisCube.xml
bridge.73cf355a06ef2e814ea89c4d	component.de636b0f82c1f5ec50237e13	32768	14	F	generated.farm.ed8992f2edcbacf7c4f24608.anchor	generated.farm.c726e41f56667ee82aa4fd6f.anchor	117968	-173208	-432	118561	-195056	-3552	0	0	NO_PATH	0	0	data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml
bridge.73d0c28c0bdb650086c03dd5	component.10e204556f859c1b294aeca4	32768	10	R	generated.farm.c4c86a1c1e9423c05d843bc9.anchor	generated.farm.8417f5d804225e6423448125.anchor	160145	-219344	-3528	132017	-208635	-3592	0	0	NO_PATH	0	0	data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml
bridge.7403579160868ca9251ed975	component.f0870ecd40f136c705bc5941	32768	9	R	generated.farm.ef0394b1715ca0d66c082465.anchor	population.farming.orc.20535	-44717	-84969	-8320	-49106	-115854	-160	0	0	NO_PATH	0	0	data/spawns/Others/KrateisCube.xml|data/spawns/OrcTerritory/OrcStarting.xml
bridge.7419d05729906d63c48fbc69	component.f5ec43735be4685d0f522b55	32768	3	R	generated.farm.c7902e29cb3795a4ce8dcf2c.anchor	population.route.orc.a1	-50720	-86977	-8320	-54685	-113715	-520	0	0	NO_PATH	0	0	data/spawns/Others/KrateisCube.xml|data/stats/players/templates/StartingClass/OrcFighter.xml|data/stats/players/templates/StartingClass/OrcMystic.xml|data/spawns/OrcTerritory/OrcStarting.xml
bridge.74235ced92d7f8fcc864a379	component.d2768e1382c5c1b8ae3c6408	32768	10	R	generated.farm.c559aedb44e0cf87e1fb32c9.anchor	population.ingress.dwarf.04	108605	-150431	-2328	108512	-174026	-408	0	0	NO_PATH	0	0	data/spawns/Others/PlunderousPlains.xml|data/stats/players/templates/StartingClass/DwarvenFighter.xml
bridge.742f6108b4093eb86bf5c8da	component.54cd7d198274de64199ae37f	8192	2	R	generated.farm.9caf3d9715b6ff604306dc10.anchor	population.ingress.human-fighter.04	-71338	258393	-3072	-71467	258378	-3104	0	0	PATH_SEGMENT_BLOCKED	0	0	data/spawns/Others/Gremlins.xml|data/stats/players/templates/StartingClass/HumanFighter.xml
bridge.74565ec2cf87121f690563f1	component.6b63e9a22c52715dd6894332	8192	11	F	population.ingress.elf.06	generated.farm.52dc95334718091370944146.anchor	45978	41196	-3504	41267	39070	-3496	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/ElvenFighter.xml|data/stats/players/templates/StartingClass/ElvenMystic.xml|data/spawns/ElvenTerritory/ElvenStarting.xml
bridge.7488612e4e3325bb1661525d	component.1331db1a6d957945bfb43b8d	8192	7	F	population.ingress.elf.01	generated.farm.9d9291cb563275968a77e851.anchor	46045	41251	-3504	47907	37504	-3544	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/ElvenFighter.xml|data/stats/players/templates/StartingClass/ElvenMystic.xml|data/spawns/ElvenTerritory/ElvenStarting.xml
bridge.74892bf8503585ec2ae2eb1e	component.d3216117370eda03adad62f0	8192	1	R	generated.farm.b539810253cc4fda263eac79.anchor	generated.farm.ea72d768f3c8ec3d79c1a530.anchor	121338	-181266	-1936	116056	-175091	-1016	0	0	NO_PATH	0	0	data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml
bridge.74990e091b6ccec0f4986da9	component.79ad21df45b89fa5bb86a4fd	32768	11	R	generated.farm.aa1716be4a17c0aa980acc7b.anchor	population.farming.elf.20534	54583	71099	-3440	44126	42751	-3488	0	0	NO_PATH	0	0	data/spawns/ElvenTerritory/ElvenStarting.xml|data/spawns/ElvenTerritory/ElvenStarting.xml
bridge.74a52be6373d61bfc61ea7ef	component.d5d468daa4bebd1a4eb327d6	32768	6	F	population.farming.dark-elf.20529	generated.farm.08eced60f60a66b7fc7027b7.anchor	25308	13254	-3648	6712	-9399	-3680	0	0	NO_PATH	0	0	data/spawns/DarkElfTerritory/DarkElfStarting.xml|data/spawns/Rune/PrimevalIsle.xml
bridge.74b9fb4b8d5411217fea123d	component.16897e3b9846dd267a30bfc1	32768	9	R	generated.farm.a5c0bfc2913c1277af9aa4f4.anchor	population.ingress.dark-elf.01	21571	-14364	-3104	28295	11063	-4232	0	0	NO_PATH	0	0	data/spawns/Rune/PrimevalIsle.xml|data/stats/players/templates/StartingClass/DarkFighter.xml|data/stats/players/templates/StartingClass/DarkMystic.xml
bridge.7593389e7312981b0e84f53b	component.676d590e1ef5b84f1370c554	16384	3	F	generated.farm.088e8bc59766f22991a08e5d.anchor	generated.farm.49da4e196c409e988af42131.anchor	130094	-209377	-3552	120298	-200652	-3640	0	0	NO_PATH	0	0	data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml
bridge.75b37b93b398c90c6d73ab2b	component.e9ea386cf0bd55a495081c3d	32768	2	F	population.farming.elf.20534	elven.farming.oren04-2019-08s	44126	42751	-3488	17170	46114	-3568	0	0	NO_PATH	0	0	data/spawns/ElvenTerritory/ElvenStarting.xml|data/spawns/ElvenTerritory/ElvenStarting.xml
bridge.75cc16591780d58de08c8985	component.afb4654f40fcb37d4c7adb45	32768	3	R	elven.farming.oren04-2019-16s	generated.farm.7451e61fe8e94f49afb1f9e2.anchor	9736	49578	-3664	39050	41882	-3592	0	0	NO_PATH	0	0	data/spawns/ElvenTerritory/ElvenStarting.xml|data/spawns/ElvenTerritory/ElvenStarting.xml
bridge.75d1c385ab1643c09eeb4666	component.20a0c83d40a7bb22c26e0395	32768	7	R	generated.farm.f137dbbc3ac90f445b806c09.anchor	population.ingress.dark-elf.05	25328	-15199	-2744	28461	11044	-4232	0	0	NO_PATH	0	0	data/spawns/Rune/PrimevalIsle.xml|data/stats/players/templates/StartingClass/DarkFighter.xml|data/stats/players/templates/StartingClass/DarkMystic.xml
bridge.75e588fdbca668c633769ebc	component.676d590e1ef5b84f1370c554	16384	6	R	generated.farm.49da4e196c409e988af42131.anchor	generated.farm.8417f5d804225e6423448125.anchor	120298	-200652	-3640	132017	-208635	-3592	0	0	NO_PATH	0	0	data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml
bridge.75ebd2d0bd2723c3c90f4bc6	component.d5d468daa4bebd1a4eb327d6	32768	15	F	population.ingress.dark-elf.06	generated.farm.08eced60f60a66b7fc7027b7.anchor	28395	11127	-4232	6712	-9399	-3680	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/DarkFighter.xml|data/stats/players/templates/StartingClass/DarkMystic.xml|data/spawns/Rune/PrimevalIsle.xml
bridge.763e13aca23984cff0e00022	component.df33433dc147309d6dc09abc	32768	4	R	generated.farm.9bd77ed2d0a9c062814dc873.anchor	population.ingress.orc.02	-46721	-82961	-8320	-56686	-113470	-672	0	0	NO_PATH	0	0	data/spawns/Others/KrateisCube.xml|data/stats/players/templates/StartingClass/OrcFighter.xml|data/stats/players/templates/StartingClass/OrcMystic.xml
bridge.76467fb242a8ebde73758377	component.58fa7816fe6f000be807e01c	8192	5	F	population.ingress.dark-elf.02	generated.farm.f66a8a0231b2d83dac29cc4d.anchor	28302	11008	-4232	24496	9206	-3584	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/DarkFighter.xml|data/stats/players/templates/StartingClass/DarkMystic.xml|data/spawns/DarkElfTerritory/DarkElfStarting.xml
bridge.765615d7e5536301c1e1ac21	component.cf7fc1a377a3ee4f1cd13c38	8192	6	F	population.ingress.dwarf.04	generated.farm.dcbfae7bd58c752ca4f1e7ca.anchor	108512	-174026	-408	108695	-173878	-400	0	0	VALID_PATH	271	3	data/stats/players/templates/StartingClass/DwarvenFighter.xml|data/spawns/Others/Gremlins.xml
bridge.769704e221f01c6dfd72d581	component.e9ea386cf0bd55a495081c3d	32768	10	F	generated.farm.d6f82637bd6fae44cd109781.anchor	elven.farming.oren04-2019-08s	48366	42521	-3472	17170	46114	-3568	0	0	NO_PATH	0	0	data/spawns/ElvenTerritory/ElvenStarting.xml|data/spawns/ElvenTerritory/ElvenStarting.xml
bridge.76ea3641fac16c505bbe6138	component.e837182a129d9a9bac7e6672	8192	4	F	generated.farm.77743197e238ebb0e1e3eac2.anchor	generated.farm.1bc0806803391550b59b5dd7.anchor	175207	-189475	-2304	173413	-187077	-488	0	0	PATH_SEGMENT_BLOCKED	0	0	data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml
bridge.77022a805e46d9161759b6ea	component.093885e4dafbe6ffb61aca3e	16384	6	R	generated.farm.21c8e0a71fc1a30fb94fd849.anchor	population.ingress.elf.01	57402	30692	-3768	46045	41251	-3504	0	0	NO_PATH	0	0	data/spawns/Oren/SeaOfSpores.xml|data/stats/players/templates/StartingClass/ElvenFighter.xml|data/stats/players/templates/StartingClass/ElvenMystic.xml
bridge.7741b373d21e21e8ae7090c4	component.b8a1ba9dfc02a229569e9998	32768	8	F	population.ingress.dark-elf.05	generated.farm.c246ebe1e9f6c73e829b2d38.anchor	28461	11044	-4232	22054	-11514	-2720	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/DarkFighter.xml|data/stats/players/templates/StartingClass/DarkMystic.xml|data/spawns/Rune/PrimevalIsle.xml
bridge.7752e5d0b3d1e48783bd4b52	component.46078c3265041fc30a5d4a44	16384	8	R	generated.farm.c966cf46f4c8074e4ddbc1d1.anchor	population.ingress.elf.04	35728	46771	-3688	46115	41141	-3504	0	0	NO_PATH	0	0	data/spawns/ElvenTerritory/ElvenStarting.xml|data/stats/players/templates/StartingClass/ElvenFighter.xml|data/stats/players/templates/StartingClass/ElvenMystic.xml
bridge.7764bf6f9dc31f24977e9eb3	component.a2230627cce424b0593fedc6	32768	10	F	population.ingress.dark-elf.05	generated.farm.08a347f7f13696479813918f.anchor	28461	11044	-4232	15644	-8311	-3248	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/DarkFighter.xml|data/stats/players/templates/StartingClass/DarkMystic.xml|data/spawns/Rune/PrimevalIsle.xml
bridge.777959da2cbd71ff46a22d0c	component.16897e3b9846dd267a30bfc1	32768	3	R	generated.farm.a5c0bfc2913c1277af9aa4f4.anchor	population.route.dark-elf.a2	21571	-14364	-3104	25720	11288	-3720	0	0	NO_PATH	0	0	data/spawns/Rune/PrimevalIsle.xml|data/stats/players/templates/StartingClass/DarkFighter.xml|data/stats/players/templates/StartingClass/DarkMystic.xml|data/spawns/DarkElfTerritory/DarkElfStarting.xml
bridge.779d1aeb6a4f696772573c7f	component.5170fd1c3e2b6fe2f9af1ad8	8192	7	F	population.route.human-mystic.b2	generated.farm.54772e1b8c2e8c258ff204b4.anchor	-89240	249912	-3568	-94346	250566	-3552	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/HumanMystic.xml|data/spawns/TalkingIsland/TalkingIslandMonsters.xml|data/spawns/TalkingIsland/TalkingIslandMonsters.xml
bridge.77b05878010c0aead5946c79	component.4542949d001791c13737d9b4	8192	10	R	generated.farm.432802d3c2901d9686cb1651.anchor	population.route.human-mystic.c1	-90610	248293	-3568	-87848	250568	-3616	0	0	VALID_PATH	3816	4	data/spawns/Others/Gremlins.xml|data/stats/players/templates/StartingClass/HumanMystic.xml|data/spawns/TalkingIsland/TalkingIslandMonsters.xml
bridge.77c413858d3c4c94179002e8	component.2c7e3c336954be75db3a7f7d	32768	6	R	generated.farm.9eb7152622bad01eeb33f1c4.anchor	population.ingress.dark-elf.05	25906	-16833	-2744	28461	11044	-4232	0	0	NO_PATH	0	0	data/spawns/Rune/PrimevalIsle.xml|data/stats/players/templates/StartingClass/DarkFighter.xml|data/stats/players/templates/StartingClass/DarkMystic.xml
bridge.77d6a5f9e884d05d9cc16e55	component.54cd7d198274de64199ae37f	8192	5	F	population.route.human-fighter.a1	generated.farm.9caf3d9715b6ff604306dc10.anchor	-71656	257944	-3096	-71338	258393	-3072	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/HumanFighter.xml|data/spawns/Others/17_25.xml|data/spawns/Others/Gremlins.xml
bridge.77d94f959b64942f78f0143b	component.ac8aaf293b35ddbae57a8843	8192	10	F	population.ingress.elf.04	generated.farm.0c00c3760a3ec18fa034d798.anchor	46115	41141	-3504	38303	39146	-3576	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/ElvenFighter.xml|data/stats/players/templates/StartingClass/ElvenMystic.xml|data/spawns/ElvenTerritory/ElvenStarting.xml
bridge.77e2c81e767de27b8e7d55cc	component.17d39984ff40b347b4bbe819	8192	3	F	generated.farm.77743197e238ebb0e1e3eac2.anchor	generated.farm.013f818c1372afc740e3cbc2.anchor	175207	-189475	-2304	174089	-194394	-3464	0	0	VALID_DIRECT	5177	1	data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml
bridge.77e7055d30b37d004231f585	component.2c7e3c336954be75db3a7f7d	32768	10	R	generated.farm.9eb7152622bad01eeb33f1c4.anchor	population.farming.dark-elf.20529	25906	-16833	-2744	25308	13254	-3648	0	0	NO_PATH	0	0	data/spawns/Rune/PrimevalIsle.xml|data/spawns/DarkElfTerritory/DarkElfStarting.xml
bridge.77fb71362a99e9425c9ce88d	component.54cd7d198274de64199ae37f	8192	11	R	generated.farm.9caf3d9715b6ff604306dc10.anchor	population.farming.human-fighter.20545	-71338	258393	-3072	-71081	254981	-3232	0	0	PATH_SEGMENT_BLOCKED	0	0	data/spawns/Others/Gremlins.xml|data/stats/npcs/20500-20599.xml|data/spawns/Others/17_25.xml|config/Custom/RandomSpawns.ini
bridge.782d9ef347ff9d3f9d371ca4	component.6e7449d40cf7c2785c9bf89b	8192	5	F	population.ingress.human-mystic.01	generated.farm.bfb0335de417bc81a7e9b231.anchor	-90875	248162	-3568	-88052	241579	-3600	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/HumanMystic.xml|data/spawns/TalkingIsland/TalkingIslandMonsters.xml
bridge.78731f118ec0ddf5b495ce14	component.e0efb8466cb69704c6f63b79	32768	7	F	generated.farm.36714f071123eedc9cac6c05.anchor	generated.farm.3bbbcdb43022c7bf23796fb4.anchor	28436	11041	-4232	15590	-17440	-3224	0	0	NO_PATH	0	0	data/spawns/Others/Gremlins.xml|data/spawns/Rune/PrimevalIsle.xml
bridge.78881ae99bcdb9b95f17ceca	component.73d0c59f5bdd9014627ebe4f	32768	4	F	population.ingress.elf.01	elven.farming.oren04-2019-07s	46045	41251	-3504	19248	43340	-3712	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/ElvenFighter.xml|data/stats/players/templates/StartingClass/ElvenMystic.xml|data/spawns/ElvenTerritory/ElvenStarting.xml
bridge.788825b541e6ac1d044517a4	component.d1bd433314f456b9fe85fbdf	32768	8	F	population.ingress.orc.02	generated.farm.0d7c07144eea5c608cf6c8cf.anchor	-56686	-113470	-672	-25035	-119836	-1968	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/OrcFighter.xml|data/stats/players/templates/StartingClass/OrcMystic.xml|data/spawns/OrcTerritory/OrcStarting.xml
bridge.7889043e8b75b434581bcfed	component.c4a3508d330e9bb2f8bdfabb	32768	1	F	population.route.orc.a3	generated.farm.1050dd36c58d668d206a6075.anchor	-50845	-113715	-168	-48721	-84968	-8320	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/OrcFighter.xml|data/stats/players/templates/StartingClass/OrcMystic.xml|data/spawns/OrcTerritory/OrcStarting.xml|data/spawns/Others/KrateisCube.xml
bridge.78a4f057b4bec775f7fc2998	component.6b6dbba2f1367f01991dfe32	32768	9	F	population.ingress.orc.05	generated.farm.59f334c6c58a366ac0ebe3c9.anchor	-56743	-113757	-672	-50720	-82961	-8320	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/OrcFighter.xml|data/stats/players/templates/StartingClass/OrcMystic.xml|data/spawns/Others/KrateisCube.xml
bridge.78c6e231a3684916275e5d45	component.a15eac19b29dbd838fc4cf11	32768	10	R	generated.farm.a4122c4a8bed91d0e6a70bc3.anchor	population.route.dwarf.w2	107302	-145184	-3656	110440	-173944	-528	0	0	NO_PATH	0	0	data/spawns/Others/PlunderousPlains.xml|data/stats/players/templates/StartingClass/DwarvenFighter.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml
bridge.78d1af71358a638f7419c360	component.46078c3265041fc30a5d4a44	16384	5	R	generated.farm.c966cf46f4c8074e4ddbc1d1.anchor	population.ingress.elf.01	35728	46771	-3688	46045	41251	-3504	0	0	NO_PATH	0	0	data/spawns/ElvenTerritory/ElvenStarting.xml|data/stats/players/templates/StartingClass/ElvenFighter.xml|data/stats/players/templates/StartingClass/ElvenMystic.xml
bridge.78d41654e7668610c42967a0	component.6bccc4ec500087b1b97f6735	32768	7	F	generated.farm.7451e61fe8e94f49afb1f9e2.anchor	elven.farming.oren04-2019-11s	39050	41882	-3592	10946	55150	-3472	0	0	NO_PATH	0	0	data/spawns/ElvenTerritory/ElvenStarting.xml|data/spawns/ElvenTerritory/ElvenStarting.xml
bridge.78d7fefcc02e981f2ae5531f	component.b7883cab062e250a4845bacc	32768	7	F	population.ingress.orc.03	generated.farm.458673ead1d6f5e03c0230db.anchor	-56728	-113610	-672	-46721	-84975	-8320	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/OrcFighter.xml|data/stats/players/templates/StartingClass/OrcMystic.xml|data/spawns/Others/KrateisCube.xml
bridge.7916598c4b344229792d93de	component.ba083b6371fa0acdb077e91c	8192	5	F	population.ingress.orc.01	generated.farm.eda8543a4ab4d30e028f9b97.anchor	-56733	-113459	-672	-56273	-113606	-672	0	0	VALID_DIRECT	483	1	data/stats/players/templates/StartingClass/OrcFighter.xml|data/stats/players/templates/StartingClass/OrcMystic.xml|data/spawns/Others/Gremlins.xml
bridge.7922ff41d0675d682c80d091	component.89c4c607fc4fee76637095fd	16384	12	F	generated.farm.428b85922009e44829ae2db0.anchor	generated.farm.57a38f13450e54452b749339.anchor	46131	41458	-3504	52710	55450	-3320	0	0	NO_PATH	0	0	data/spawns/Others/Gremlins.xml|data/spawns/ElvenTerritory/ElvenStarting.xml
bridge.796b6f15c46b8ec2ea28a28f	component.fa8902bdab910bb205f46118	16384	12	F	population.route.dwarf.w1	generated.farm.e906a4f684b66f9c100d44e1.anchor	108728	-173944	-408	114049	-161398	-1480	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/DwarvenFighter.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/spawns/Others/PlunderousPlains.xml
bridge.7998542f439a641f853cc18b	component.a2230627cce424b0593fedc6	32768	2	R	generated.farm.08a347f7f13696479813918f.anchor	population.route.dark-elf.a2	15644	-8311	-3248	25720	11288	-3720	0	0	NO_PATH	0	0	data/spawns/Rune/PrimevalIsle.xml|data/stats/players/templates/StartingClass/DarkFighter.xml|data/stats/players/templates/StartingClass/DarkMystic.xml|data/spawns/DarkElfTerritory/DarkElfStarting.xml
bridge.79b8ac939bcda9d1ee081968	component.093885e4dafbe6ffb61aca3e	16384	1	F	generated.farm.d6f82637bd6fae44cd109781.anchor	generated.farm.21c8e0a71fc1a30fb94fd849.anchor	48366	42521	-3472	57402	30692	-3768	0	0	NO_PATH	0	0	data/spawns/ElvenTerritory/ElvenStarting.xml|data/spawns/Oren/SeaOfSpores.xml
bridge.79cf223f2e20eea2b9baba47	component.b7883cab062e250a4845bacc	32768	3	F	population.route.orc.a1	generated.farm.458673ead1d6f5e03c0230db.anchor	-54685	-113715	-520	-46721	-84975	-8320	0	0	NO_PATH	0	0	data/stats/players/templates/StartingClass/OrcFighter.xml|data/stats/players/templates/StartingClass/OrcMystic.xml|data/spawns/OrcTerritory/OrcStarting.xml|data/spawns/Others/KrateisCube.xml
