transition_id	from_gk_fact_key	to_destination_fact_key	teleporter_npc_id	teleport_type	destination_name	fee_id	fee_count	condition_summary	source_path	transition_status	reason
transition.971f03d54481ab28152d2021	spawn.fdab72a0711244aa7ea31905	dest.11bff8b2ece8b4161284f063	35578	OTHER	Village Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Rune/35578.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.974ebcc745962faad7f2730c	spawn.eb2a0cf2960a2810f8a6efa9	dest.c5d301d1d1f003289b7f1a7d	30080	NORMAL	Devil's Isle	57	5700	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/30080.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.9769373907940c2f6aba020a	spawn.2a787cc9cdde95ebc2288fe1	dest.b58f19a83c9a55b40699ddeb	35443	OTHER	Tower of Insolence	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35443.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.977b16fcdf82b90158665388	spawn.4ec1cadaeec07b1cea645215	dest.989f1f1ebece5846171b7e0c	35358	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/doorman/35358.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.97b139ec70957c6d10721e52	spawn.844ddb7500852ef9c1ed2526	dest.2ab307edc2012d612c76a58b	31275	NOBLES_TOKEN	Four Sepulchers	13722	1	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/31275.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.98102b8003f191ed3a725dd0	spawn.9bdfd6b869e3385b41752a57	dest.37dd54ff6a748485805ce920	35555	OTHER	Crypts of Disgrace	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/chamberlain/35555.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.9844527204a81d8b407718c0	spawn.47699fc447ad03758be6b27c	dest.ebf76483de26adc532e20be1	35396	OTHER	West Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Gludin/35396.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.9864852ceecd6718c19fc2e4			50009	OTHER	Immortal Plateau, Southern Region	57	2000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/others/50009.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.98abed77fbd9a56e18a02c3e	spawn.10d329274cbfb087ea2db790	dest.2e7ba1cb1976a08cb0160b54	35441	OTHER	North Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35441.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.98afbc1e792f831969ba8e9f	spawn.ec84dfd485d64270dab85c56	dest.c9e9b20688dd8d9f20c21335	30134	NORMAL	The Town of Gludio	57	10000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/30134.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.98c1db1cb0c1900ff4b78828	spawn.844ddb7500852ef9c1ed2526	dest.297a3c86d4d368e358ba0f7c	31275	NOBLES_TOKEN	Shrine of Loyalty	13722	1	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/31275.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.9908c585cb69c4bc84d4e02e	spawn.ac310663c394c7d6add8412b	dest.570688a19e61bb9b1ec8a54b	35467	OTHER	Varka Silenos Barracks	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Goddard/35467.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.9909fc206dc6a4d942339db7	spawn.1da8428eb5966f18dbfbfba7	dest.e58785de760af9858aee2c0d	35447	OTHER	Giant's Cave Upper Layer	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35447.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.99498d8526e1ea542a10bec7			32648	OTHER		57	10000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/others/32648.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.997764c75025ae7ec0cb0bae	spawn.844ddb7500852ef9c1ed2526	dest.6f4c5951ec7be753e0cfc142	31275	NOBLES_TOKEN	Garden of Wild Beasts	13722	1	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/31275.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.99ad77861902364fc3f12eea	spawn.1da8428eb5966f18dbfbfba7	dest.f5af57707bd63455b08b5b2d	35447	OTHER	Enchanted Valley, Northern Region	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35447.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.99e071f9e6e28f1fe7d4fc2a	spawn.c1a8e0b5f59219febffb093b	dest.9c5be74df9759b32cc4ea701	30146	NORMAL	Dwarven Village	57	23000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/30146.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.99f9d756f7bae608b119d011			35827	OTHER	Front of the Aden Castle Gate	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Aden/Narsell.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.9a1c7cbeb9e0ebc7eeb1e9f0	spawn.a770efb7978d4b0750493c37	dest.5ce2db8d88b4c5049da54a1d	32163	NORMAL	The Town of Gludio	57	12000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/32163.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.9a43f631e0a1fa317b5b7fff	spawn.844ddb7500852ef9c1ed2526	dest.d58c71398b5a731b53392034	31275	NOBLES_ADENA	The Center of the Wall of Argos	57	1000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/31275.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.9aa7d3573f6009885c1631b4	spawn.978f8bbec92e2b221b7df148	dest.63633c1c0b2ce2aef3839369	31320	NOBLES_ADENA	Gludin Arena	57	1000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/31320.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.9aa7df30a7450204b4c6c100	spawn.d70ea375642633b463b52f09	dest.11bff8b2ece8b4161284f063	35576	OTHER	Village Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Rune/35576.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.9acee37943b947d3caa037f2			32648	OTHER		57	10000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/others/32648.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.9b12a002361099e66fa62de0			36248	OTHER	Giant's Cave Upper Layer	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Aden/Hunter.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.9bb672af773185b8809860cc			50009	OTHER	Entrance to the Forge of the Gods	57	10000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/others/50009.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.9be575f8f2af54223ec6ad80	spawn.5374d10b1c24ca1d9b7abce3	dest.9c1dbc6ba6f12bb84acd612f	30848	NORMAL	Rune Township	57	37000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/30848.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.9bfe452e0e1813b98a1c767e	spawn.c1a8e0b5f59219febffb093b	dest.1336b2e6b9a96915db9adc85	30146	NORMAL	Talking Island Village	57	23000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/30146.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.9c21db4d45f55612ba31f24f	spawn.d74c52e771072d3a8bd200eb	dest.4ef0e443abec483110ff147f	30899	NORMAL	Town of Schuttgart	57	100000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/30899.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.9c7d8e6aea6a5b8a022637c7	spawn.c0b873d134bb3c21062e4c73	dest.324727a73f04d8692dcb2325	35407	OTHER	South Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Dion/35407.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.9d1666d82bb985ebd6df8b1a	spawn.41256c6ad8e7e8ba2089819f	dest.99c640dbaf880872599d4081	35386	OTHER	Ant Nest	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Gludio/35386.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.9d465afc06fa43620318e0f6	spawn.1da8428eb5966f18dbfbfba7	dest.653ac2d8f6b28a78ecaad1f7	35447	OTHER	Ancient Battleground	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35447.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.9d7b1a5ffea045c084ac7baa	spawn.c0fbe411a8ad3f8c4ad97ee4	dest.3e632639033711ea26c60df5	30256	NORMAL	Kamael Village	57	12000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/30256.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.9d80087a800a3dd602f65e00	spawn.c1a8e0b5f59219febffb093b	dest.8421465378395625a7e75642	30146	NOBLES_ADENA	Giran Arena	57	1000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/30146.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.9d8304905bf676ee502ced03	spawn.890f0e4aaf755cb0802c673c	dest.77f6aba99458aba73dd34de4	35586	OTHER	Den of Evil	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Schuttgart/35586.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.9dbc36b37f5c3ad316a3317f	spawn.26c851bd7b56e4e54a1080ab	dest.e58785de760af9858aee2c0d	35445	OTHER	Giant's Cave Upper Layer	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35445.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.9dbc91a45abcddabd91c31e0	spawn.ba7075ce26a715559b2ed73b	dest.cc433c3076642e927f9055c3	35568	OTHER	Swamp of Screams	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Rune/35568.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.9dcf73350bc56a01ed5adb3c	spawn.79dc0be68e2c487320847dde	dest.e58785de760af9858aee2c0d	32711	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/others/32711.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.9dd2b468d9938f12c4f1cf5a	spawn.844ddb7500852ef9c1ed2526	dest.b4e915ca986cbd3d6d092b51	31275	NOBLES_ADENA	Coliseum	57	1000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/31275.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.9ddb4d53690cb48ab46faa2a	spawn.c6e70b66e1038a8ef815635e	dest.75e56aae5714c3f5988ec346	35180	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/doorman/35180.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.9de5d88cac5e316556f5b9f9	spawn.e2e5ff02c1d400171ece5c9a	dest.37dd54ff6a748485805ce920	35584	OTHER	Crypts of Disgrace	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Schuttgart/35584.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.9e04e97b57d1d4902d43ad6f	spawn.a2b1a0034271ecd190ca3b91	dest.4284b435762f397cce85fcfb	31376	OTHER	Hot Springs	57	5400	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/others/Ketra.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.9e11de70bb480203491c1a83	spawn.f0ba279972b0a0e2735de661	dest.ecd982a3f5b0851c65fc7acc	35640	OTHER	Shyeed's Cavern	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Rune/35640.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.9e39422a34849d961be4d3ce	spawn.059e5b56c979c574aceb06da	dest.aa859b1a93f9763fb6042456	30233	NOBLES_TOKEN	Hunters Valley	13722	1	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/30233.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.9e39619e0210d32dcb9e536a	spawn.26c851bd7b56e4e54a1080ab	dest.73d95e62e340959135760e43	35445	OTHER	Village Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35445.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.9e5ff88eb3d4fac0fecf6be6	spawn.a2b1a0034271ecd190ca3b91	dest.4b5c5793c1f48563fea006af	31376	OTHER	Wall of Argos	57	4200	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/others/Ketra.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.9e89e148cc8d5b2b26d161dd			36034	OTHER	Fortress East Gate	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Gludio/Floran.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.9ef40c5f5ee23ad93a986dea	spawn.d70ea375642633b463b52f09	dest.7ef6345222284c6faf86354d	35576	OTHER	Forest of the Dead	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Rune/35576.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.9f03db8634864476ed038686	spawn.8118b73cdef3dcf4862abdaa	dest.0c0fce08ddf0972760ab4fea	30177	NOBLES_ADENA	Forest of Evil	57	1000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/30177.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.9f54bccd91b9385862ab02a2			36110	OTHER	Ant Nest	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Dion/Tanor.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.9f744880fc9b5136ddd2674b	spawn.3eefd5c0daf7158ddc739391	dest.fe6f1760dc1d310cf75d81a1	35580	OTHER	Village Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Schuttgart/35580.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.9fa29a47e4ca402eec6cbc76	spawn.f0661c33c791776d4947d764	dest.8ff726115d51569ea2f4268e	35405	OTHER	North Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Dion/35405.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.9fa665f43c0e4ef63096d70a	spawn.a2c2a6ac58e1b452764dc8e1	dest.e3baac14371de72d8b2e3755	35271	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/doorman/35271.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.9fc3ba33dcec1aa8b9cb0474	spawn.4946ea02365506ad1599c2fd	dest.390dce2c80e6f8dcb183685e	35360	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/doorman/35360.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.9fe4b90e30ab45f7af0937a0	spawn.36b7fb3b300d15a92434b643	dest.6de6bd66d4f51af4277bc95b	35439	OTHER	West Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35439.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.a01210c7f07e995f20fa3ae5	spawn.eb2a0cf2960a2810f8a6efa9	dest.4ef0e443abec483110ff147f	30080	NORMAL	Town of Schuttgart	57	87000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/30080.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.a014c0097d966d1db6a048bf	spawn.f3d8ecd9d904decf69afc0e2	dest.e6bbd2e97ccdebd58da4aa57	35097	OTHER		57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/doorman/35097.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.a01c1a5df85c2b3b27cd3423	spawn.26c851bd7b56e4e54a1080ab	dest.6f3a60479d83bd2b62c9846a	35445	OTHER	Forest of Mirrors	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35445.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.a020c055e6a2e24768e25a85	spawn.d74c52e771072d3a8bd200eb	dest.996bf59649987d0a0df38a32	30899	NORMAL	Alligator Island	57	2100	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/30899.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.a0224b87d000dbc19cf1c07a	spawn.ba7075ce26a715559b2ed73b	dest.11bff8b2ece8b4161284f063	35568	OTHER	Village Square	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Rune/35568.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.a04361a28288f976073d26c8	spawn.1da8428eb5966f18dbfbfba7	dest.e3d8a60886c4bb38f939f735	35447	OTHER	East Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35447.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.a049e1e3b7b3f1b2beb883de			36110	OTHER	Tanor Canyon	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Dion/Tanor.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.a068b91fbb2495e77b0f6941	spawn.0d0a9a2d256340462e548ace	dest.a11b765b1fdfbe59148d95d8	30320	NORMAL	Orc Village	57	26000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/30320.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.a096f7dba4d96a5c54aae3e9	spawn.5374d10b1c24ca1d9b7abce3	dest.509d8c458433b3ad1c969dfc	30848	NOBLES_TOKEN	War-Torn Plains	13722	1	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/30848.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.a0c6e4dabaa2cf9885d24e66	spawn.0ee92d8baebbdfb84d872803	dest.3e632639033711ea26c60df5	30576	NORMAL	Kamael Village	57	17000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/town/30576.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.a0d5db0c11ec6cbc7ba7095a	spawn.5e238560d47b088880a258a0	dest.ecd982a3f5b0851c65fc7acc	35509	OTHER	Shyeed's Cavern	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/chamberlain/35509.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.a0f2b2b26cf5fd4ea51037c8			36034	OTHER	Ant Nest	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/fortress/Gludio/Floran.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.a1081074880af419cd60c5ac	spawn.5683f129deb90cc30bd5bf16	dest.5f5186de1855e7c064b46205	30719	NORMAL	Underground Shopping Area	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount	data/teleporters/others/IvoryTower/30719.xml	FACTUAL_NORMAL	NATIVE_FACT
transition.a130204945b03a545e6bcf1d	spawn.3eefd5c0daf7158ddc739391	dest.96062623e03f9d4ca6180d3d	35580	OTHER	West Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Schuttgart/35580.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.a13286a72f239c30b5ae76d8	spawn.26c851bd7b56e4e54a1080ab	dest.69d8a86f33700613a6837ba5	35445	OTHER	South Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Aden/35445.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.a159f1851254c1d8bf2b84b5	spawn.ac310663c394c7d6add8412b	dest.b5edee75f7edd44ad47a86fe	35467	OTHER	North Gate Entrance	57	0	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Goddard/35467.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.a16ff2c4b45e9533223a0dff	spawn.4ec7694f186463a9bd00e694	dest.22223dd0f9c8106783f2a296	30059	NOBLES_ADENA	The Center of the Cruma Marshlands	57	1000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/30059.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.a18b19c9a6a78e341c505a5a	spawn.bd6e9b7fa656f1e550ded751	dest.6bec7a4c0bb3d37a76b51684	35457	OTHER	Breka's Stronghold	57	500	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/clanhall/Giran/35457.xml	UNSUPPORTED_SEMANTICS	SPECIAL_OR_UNMODELED
transition.a18df9444b1e0f492a367d63	spawn.d74c52e771072d3a8bd200eb	dest.8421465378395625a7e75642	30899	NOBLES_ADENA	Giran Arena	57	1000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/30899.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
transition.a1efb1b8efc38c9324fc4b72			32648	OTHER		57	10000	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee	data/teleporters/others/32648.xml	BLOCKED_SOURCE	BLOCKED_SOURCE
transition.a226b900f54ee981287a9010	spawn.5374d10b1c24ca1d9b7abce3	dest.2381ef3e82eb4c230b417890	30848	NOBLES_TOKEN	The Giant's Cave Lower Layer	13722	1	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse	data/teleporters/town/30848.xml	FACTUAL_CONDITIONAL	NATIVE_FACT
