source_family	coverage_key	entrance_status	entrance_kind	outside_anchor	inside_anchor	door_ids	door_default_statuses	floor_key	transition_source	geodata_status	planner_status	blocker	instance_id	room_territory	zone_refs	evidence_refs
TowerOfInsolence	8e6a36e274c4d89be92e1b2fd85187db98691a10b0aaa8ce668005f706474275	UNPROVEN						z:-684:-484		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-684:-484:112368,16640|113472,16352|113644,16700|112960,17732	aden36_2318_03	data/spawns/Aden/TowerOfInsolence.xml|TOPOLOGY_CANDIDATES.tsv:8e6a36e274c4d89be92e1b2fd85187db98691a10b0aaa8ce668005f706474275
DevilsIsle	8e98797f6fb795a46cd4d96275faf2210f860cf51c880126e3cca40161c3889f	UNPROVEN						z:-3412:-3212		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-3412:-3212:51636,216352|52804,216352|52804,218148|51636,218148	giran08_2124_098	data/spawns/Giran/DevilsIsle.xml|TOPOLOGY_CANDIDATES.tsv:8e98797f6fb795a46cd4d96275faf2210f860cf51c880126e3cca40161c3889f
DevilsIsle	8f6454d7218e4df02a4bb6dd4de956a378e6956608d434d524a20d9d4e630622	UNPROVEN						z:-4252:-4052		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4252:-4052:55017,214940|55309,214940|55382,215249|54958,215249	giran08_2124_091	data/spawns/Giran/DevilsIsle.xml|TOPOLOGY_CANDIDATES.tsv:8f6454d7218e4df02a4bb6dd4de956a378e6956608d434d524a20d9d4e630622
NecropolisOfThePilgrims	8fb0d9d00cc09982d1a1a86a29b6ed82acd36fff09cee636f606faadf3404f15	UNPROVEN						z:-5452:-5302		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5452:-5302:46207,121977|46858,121973|46860,123794|46202,123799	ssq07_2121_ssq07	data/spawns/Catacombs/NecropolisOfThePilgrims.xml|TOPOLOGY_CANDIDATES.tsv:8fb0d9d00cc09982d1a1a86a29b6ed82acd36fff09cee636f606faadf3404f15
CatacombOfTheApostate	8fb8f38f2c49ba479c4b3120e93ebae8791d85155ce8e0d9af59bbc28ac19db6	UNPROVEN						z:-8196:-8046		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-8196:-8046:-20529,-240788|-19885,-240790|-19879,-240182|-20529,-240183	ssq11_2220_ssq17	data/spawns/Catacombs/CatacombOfTheApostate.xml|TOPOLOGY_CANDIDATES.tsv:8fb8f38f2c49ba479c4b3120e93ebae8791d85155ce8e0d9af59bbc28ac19db6
NecropolisOfWorship	8ff5998d4bd031a6bc444930295b4929f22e2869aadecdc45f0681d67935267e	UNPROVEN						z:-5472:-5272		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5472:-5272:121569,178303|122221,178303|122221,178955|121569,178955	ssq09_2323_ssq18	data/spawns/Catacombs/NecropolisOfWorship.xml|TOPOLOGY_CANDIDATES.tsv:8ff5998d4bd031a6bc444930295b4929f22e2869aadecdc45f0681d67935267e
NecropolisOfDevotion	9061db9f3f04592aba61c6506384e7a673d8d46dfd24e140bf8615990f1fb979	UNPROVEN						z:-4775:-4625		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4775:-4625:-41924,78784|-41307,78782|-41312,79432|-41922,79431	ssq02_1820_ssq18	data/spawns/Catacombs/NecropolisOfDevotion.xml|TOPOLOGY_CANDIDATES.tsv:9061db9f3f04592aba61c6506384e7a673d8d46dfd24e140bf8615990f1fb979
NecropolisOfSacrifice	906a324392d4e7872727a76b2d5fc318713e1444ea616d4be5615ff371f5d2d8	UNPROVEN						z:-5132:-4982		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5132:-4982:-50187,214392|-48832,214403|-48832,215072|-50181,215051	ssq01_1824_ssq31	data/spawns/Catacombs/NecropolisOfSacrifice.xml|TOPOLOGY_CANDIDATES.tsv:906a324392d4e7872727a76b2d5fc318713e1444ea616d4be5615ff371f5d2d8
CatacombOfTheBranded	9124b15443de563b85089c0cd3f57bc9e1cf86c881a4ae561a0e004df6055626	UNPROVEN						z:-5014:-4864		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5014:-4864:48983,175721|49606,175711|49605,177056|48986,177055	ssq05_2123_ssq13	data/spawns/Catacombs/CatacombOfTheBranded.xml|TOPOLOGY_CANDIDATES.tsv:9124b15443de563b85089c0cd3f57bc9e1cf86c881a4ae561a0e004df6055626
TowerOfInsolence	931ad9adfb27a552120adb4bf91b8d6201a63323cdd5ff114dc80bf0ec0fbd92	UNPROVEN						z:4944:5144		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:4944:5144:115112,14328|115720,14628|116048,14884|115656,15276|115088,14740	aden41_2318_06	data/spawns/Aden/TowerOfInsolence.xml|TOPOLOGY_CANDIDATES.tsv:931ad9adfb27a552120adb4bf91b8d6201a63323cdd5ff114dc80bf0ec0fbd92
CatacombOfTheBranded	9323e43120a5bc93ae0ad78cdea921c029e0942481ad8e065aa6be9a5af1ce5d	UNPROVEN						z:-5016:-4866		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5016:-4866:51972,174586|52562,174584|52569,175227|51973,175234	ssq05_2123_ssq34	data/spawns/Catacombs/CatacombOfTheBranded.xml|TOPOLOGY_CANDIDATES.tsv:9323e43120a5bc93ae0ad78cdea921c029e0942481ad8e065aa6be9a5af1ce5d
DevilsIsle	93d3857fae924cae1a747693dea8c5a867f36fcafc9db07c912b3011fa3541a8	UNPROVEN						z:-3380:-3180		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-3380:-3180:47185,211923|48604,211923|48604,213089|47185,213089	giran08_2124_068	data/spawns/Giran/DevilsIsle.xml|TOPOLOGY_CANDIDATES.tsv:93d3857fae924cae1a747693dea8c5a867f36fcafc9db07c912b3011fa3541a8
CatacombOfTheWitch	93ea5773b02cb3d9b1591918df07457a8d5e90ce32e85a90e3827e79e8258def	UNPROVEN						z:-5464:-5264		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5464:-5264:140475,89672|141088,89672|141088,90309|140475,90309	ssq13_2420_ssq26	data/spawns/Catacombs/CatacombOfTheWitch.xml|TOPOLOGY_CANDIDATES.tsv:93ea5773b02cb3d9b1591918df07457a8d5e90ce32e85a90e3827e79e8258def
TowerOfInsolence	9443fe7b41f131fadf6c2f3cf168e168c96187c028c6cd2ea947a4ddcef53668	UNPROVEN						z:4940:5290		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:4940:5290:113224,15134|114182,16067|113200,17042|113047,16428|113241,15939	aden41_2318_01	data/spawns/Aden/TowerOfInsolence.xml|TOPOLOGY_CANDIDATES.tsv:9443fe7b41f131fadf6c2f3cf168e168c96187c028c6cd2ea947a4ddcef53668
DevilsIsle	94518b187e35bdf69bc512f8f6cc303c15d418e3e3b9a762701f154537adffa8	UNPROVEN						z:-3764:-3564		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-3764:-3564:42232,209877|42778,210050|42735,210704|42341,210985|41576,210798|41576,210193	giran08_2124_030	data/spawns/Giran/DevilsIsle.xml|TOPOLOGY_CANDIDATES.tsv:94518b187e35bdf69bc512f8f6cc303c15d418e3e3b9a762701f154537adffa8
NecropolisOfWorship	94716881ae3c6ae661786d46677b662f7a5b51f226f78ede99bbbb88b339de5e	UNPROVEN						z:-5472:-5272		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5472:-5272:111283,178288|111936,178288|111936,178940|111283,178940	ssq09_2323_ssq03	data/spawns/Catacombs/NecropolisOfWorship.xml|TOPOLOGY_CANDIDATES.tsv:94716881ae3c6ae661786d46677b662f7a5b51f226f78ede99bbbb88b339de5e
DevilsIsle	9484cfd23515ac20668af36353d9763802f997c6b43a3be9c838df6609507f1f	UNPROVEN						z:-4696:-4096		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4696:-4096:39370,196737|43657,196725|43342,197448|41584,198218|39779,197379	giran08_2124_001	data/spawns/Giran/DevilsIsle.xml|TOPOLOGY_CANDIDATES.tsv:9484cfd23515ac20668af36353d9763802f997c6b43a3be9c838df6609507f1f
CatacombOfTheWitch	948ae59ba7af0725983f8830e06be7bdda824c1bc447187dfb61ee78d7ff857d	UNPROVEN						z:-5476:-5276		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5476:-5276:147569,83155|148209,83155|148209,84615|147569,84615	ssq13_2420_ssq17	data/spawns/Catacombs/CatacombOfTheWitch.xml|TOPOLOGY_CANDIDATES.tsv:948ae59ba7af0725983f8830e06be7bdda824c1bc447187dfb61ee78d7ff857d
CatacombOfTheHeretic	94a5a45975d2f101d5b5179959331b2070ee77f74f6ec28d56dec2052a382bf6	UNPROVEN						z:-7943:-7793		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-7943:-7793:-47470,-245961|-46828,-245959|-46832,-245364|-47471,-245356	ssq06_2122_ssq37	data/spawns/Catacombs/CatacombOfTheHeretic.xml|TOPOLOGY_CANDIDATES.tsv:94a5a45975d2f101d5b5179959331b2070ee77f74f6ec28d56dec2052a382bf6
NecropolisOfDevotion	951ca360be86b10a4de3dfd7c06020f0a35287d3e5686b5a207d2bbe939a8540	UNPROVEN						z:-4771:-4621		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4771:-4621:-46522,89076|-45912,89075|-45915,89712|-46525,89722	ssq02_1820_ssq24	data/spawns/Catacombs/NecropolisOfDevotion.xml|TOPOLOGY_CANDIDATES.tsv:951ca360be86b10a4de3dfd7c06020f0a35287d3e5686b5a207d2bbe939a8540
NecropolisOfTheDisciples	9571d6fa6b737f47385e19a189fe96a548243c35295e20acf05934bae2390105	UNPROVEN						z:-4936:-4736		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4936:-4736:174135,-17960|175597,-17960|175597,-17263|174135,-17263	ssq14_2517_ssq01	data/spawns/Catacombs/NecropolisOfTheDisciples.xml|TOPOLOGY_CANDIDATES.tsv:9571d6fa6b737f47385e19a189fe96a548243c35295e20acf05934bae2390105
CatacombOfTheForbiddenPath	977658cb85b0c8faca60bfbd96572a5598c92e5f3c767317f3c4d67870f3c675	UNPROVEN						z:-9616:-9416		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-9616:-9416:15601,-245206|16301,-245206|16319,-243811|15601,-243814	ssq12_2320_ssq04	data/spawns/Catacombs/CatacombOfTheForbiddenPath.xml|TOPOLOGY_CANDIDATES.tsv:977658cb85b0c8faca60bfbd96572a5598c92e5f3c767317f3c4d67870f3c675
DevilsIsle	97b1b84919a2b242be257b4be5fe294fcd15d0afbab3c6a6c9d6e6a259407eb8	UNPROVEN						z:-3940:-3740		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-3940:-3740:43211,214537|44492,214537|44492,215693|43211,215693	giran08_2124_045	data/spawns/Giran/DevilsIsle.xml|TOPOLOGY_CANDIDATES.tsv:97b1b84919a2b242be257b4be5fe294fcd15d0afbab3c6a6c9d6e6a259407eb8
DevilsIsle	988c5b202cf5994fb1ddea793f374fdd6296de4d5b61ae3aadfd4d284b4f5b7a	UNPROVEN						z:-4324:-4074		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4324:-4074:41370,201591|41778,201370|42284,201739|41916,201908	giran08_2124_007	data/spawns/Giran/DevilsIsle.xml|TOPOLOGY_CANDIDATES.tsv:988c5b202cf5994fb1ddea793f374fdd6296de4d5b61ae3aadfd4d284b4f5b7a
NecropolisOfTheDisciples	98915e24c919181f8eb356385156020ae26b83e66b55339e798436ede2899236	UNPROVEN						z:-4936:-4736		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4936:-4736:178007,-7629|178669,-7624|178669,-7008|178007,-7013	ssq14_2517_ssq27	data/spawns/Catacombs/NecropolisOfTheDisciples.xml|TOPOLOGY_CANDIDATES.tsv:98915e24c919181f8eb356385156020ae26b83e66b55339e798436ede2899236
NecropolisOfThePilgrims	98c701dfa87f7d722edfb4695491399adcf207c4d043029bd4e3ebb7b830c2e5	UNPROVEN						z:-5454:-5304		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5454:-5304:52755,115453|54557,115438|54546,116087|52759,116088	ssq07_2121_ssq25	data/spawns/Catacombs/NecropolisOfThePilgrims.xml|TOPOLOGY_CANDIDATES.tsv:98c701dfa87f7d722edfb4695491399adcf207c4d043029bd4e3ebb7b830c2e5
NecropolisOfTheDisciples	98dc729128d936662b0ae53543aef32a7830fe165083acf660f11c84154bd3cc	UNPROVEN						z:-4936:-4736		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4936:-4736:172340,-12217|173002,-12212|173002,-11596|172340,-11601	ssq14_2517_ssq18	data/spawns/Catacombs/NecropolisOfTheDisciples.xml|TOPOLOGY_CANDIDATES.tsv:98dc729128d936662b0ae53543aef32a7830fe165083acf660f11c84154bd3cc
CatacombOfTheForbiddenPath	991f96a2c75272e2b57d065ad61bdfb1033133c81c3d3760f3057e481f08a74f	UNPROVEN						z:-9612:-9412		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-9612:-9412:17269,-244182|17865,-244166|17865,-243534|17273,-243522	ssq12_2320_ssq07	data/spawns/Catacombs/CatacombOfTheForbiddenPath.xml|TOPOLOGY_CANDIDATES.tsv:991f96a2c75272e2b57d065ad61bdfb1033133c81c3d3760f3057e481f08a74f
CatacombOfDarkOmens	99e132ee75236751bf4e6edf95ce2f90558947d71db12bd847baceadb4a06b66	UNPROVEN						z:-4936:-4736		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4936:-4736:-9088,23488|-8492,23496|-8480,24136|-9092,24136	ssq03_1918_ssq29	data/spawns/Catacombs/CatacombOfDarkOmens.xml|TOPOLOGY_CANDIDATES.tsv:99e132ee75236751bf4e6edf95ce2f90558947d71db12bd847baceadb4a06b66
TowerOfInsolence	9a32fbd45b777193b3b14810db668d4a171a5fd735f47bf59f825eb17c062b4c	UNPROVEN						z:1912:2112		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:1912:2112:112971,16823|113872,16824|113866,17656|113288,17378	aden38_2318_06	data/spawns/Aden/TowerOfInsolence.xml|TOPOLOGY_CANDIDATES.tsv:9a32fbd45b777193b3b14810db668d4a171a5fd735f47bf59f825eb17c062b4c
CatacombOfTheBranded	9b44a589b3f6a39b1df71d1495ed578875a34818b0bb16ae9c0b4223fac6a978	UNPROVEN						z:-5015:-4865		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5015:-4865:55270,175741|55934,175738|55938,177569|55271,177574	ssq05_2123_ssq30	data/spawns/Catacombs/CatacombOfTheBranded.xml|TOPOLOGY_CANDIDATES.tsv:9b44a589b3f6a39b1df71d1495ed578875a34818b0bb16ae9c0b4223fac6a978
NecropolisOfTheDisciples	9b6c4f185e9e8261c9d32307d6a2212dd57c5c9f37c331e5eac6db69e4ec545b	UNPROVEN						z:-4936:-4736		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4936:-4736:182616,-7617|183279,-7611|183279,-6995|182616,-7000	ssq14_2517_ssq35	data/spawns/Catacombs/NecropolisOfTheDisciples.xml|TOPOLOGY_CANDIDATES.tsv:9b6c4f185e9e8261c9d32307d6a2212dd57c5c9f37c331e5eac6db69e4ec545b
CatacombOfDarkOmens	9b8d3dea4ec11568368c764553833f3e3fd6f7027c0eedf85ecf249763b16f25	UNPROVEN						z:-4940:-4740		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4940:-4740:-16676,15892|-15304,15900|-15352,16528|-16664,16544	ssq03_1918_ssq09	data/spawns/Catacombs/CatacombOfDarkOmens.xml|TOPOLOGY_CANDIDATES.tsv:9b8d3dea4ec11568368c764553833f3e3fd6f7027c0eedf85ecf249763b16f25
CatacombOfTheBranded	9bb754a12392fb1ad1f56699cdce80f2870dc886d644ae600f4a9b1f7fc4aea2	UNPROVEN						z:-5010:-4860		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5010:-4860:46275,180286|46879,180289|46881,180934|46275,180933	ssq05_2123_ssq17	data/spawns/Catacombs/CatacombOfTheBranded.xml|TOPOLOGY_CANDIDATES.tsv:9bb754a12392fb1ad1f56699cdce80f2870dc886d644ae600f4a9b1f7fc4aea2
NecropolisOfThePilgrims	9c4a68ea206f4977b1871da83fcc01fd5b4e1fb6a90873716f1a6924972c59d5	UNPROVEN						z:-5441:-5291		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5441:-5291:46087,119750|46725,119743|46725,120349|46088,120346	ssq07_2121_ssq05	data/spawns/Catacombs/NecropolisOfThePilgrims.xml|TOPOLOGY_CANDIDATES.tsv:9c4a68ea206f4977b1871da83fcc01fd5b4e1fb6a90873716f1a6924972c59d5
IvoryTower	9c9a03a33dab4491f7f6fe50216baa521d564296e505b590a60bd8228e005bb2	UNPROVEN						z:-4012:-3412		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4012:-3412:74588,7416|79248,11704|76844,15436|74612,14840	oren30_2218_16	data/spawns/Oren/IvoryTower.xml|TOPOLOGY_CANDIDATES.tsv:9c9a03a33dab4491f7f6fe50216baa521d564296e505b590a60bd8228e005bb2
CatacombOfTheBranded	9da517900ac19022dead563a37b1befd7fd9e46f1de864cdaab24bc68117d1c6	UNPROVEN						z:-5015:-4865		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5015:-4865:56579,174584|57180,174586|57179,175232|56577,175228	ssq05_2123_ssq32	data/spawns/Catacombs/CatacombOfTheBranded.xml|TOPOLOGY_CANDIDATES.tsv:9da517900ac19022dead563a37b1befd7fd9e46f1de864cdaab24bc68117d1c6
NecropolisOfMartyrdom	9da97f9c8e94f89a46c35a68c4e5c4270fc504f9a3d1ad2662130021727e0762	UNPROVEN						z:-4864:-4664		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4864:-4664:122964,132470|123568,132462|123556,133114|122966,133110	ssq10_2322_ssq09	data/spawns/Catacombs/NecropolisOfMartyrdom.xml|TOPOLOGY_CANDIDATES.tsv:9da97f9c8e94f89a46c35a68c4e5c4270fc504f9a3d1ad2662130021727e0762
NecropolisOfSacrifice	9e4ce8f0eb7208dc21e1099ba2912438729b7209a2ef564e4384a3181bf8c8a8	UNPROVEN						z:-5122:-4972		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5122:-4972:-46486,215524|-45854,215517|-45858,216128|-46488,216126	ssq01_1824_ssq10	data/spawns/Catacombs/NecropolisOfSacrifice.xml|TOPOLOGY_CANDIDATES.tsv:9e4ce8f0eb7208dc21e1099ba2912438729b7209a2ef564e4384a3181bf8c8a8
DevilsIsle	9e55866a98bd50589854bf43a66d62494afb3901b68d7d0436fe12ff2e2c4ba5	UNPROVEN						z:-3924:-3324		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-3924:-3324:54616,211740|55200,211688|55384,212244|54728,212320	giran08_2124_089	data/spawns/Giran/DevilsIsle.xml|TOPOLOGY_CANDIDATES.tsv:9e55866a98bd50589854bf43a66d62494afb3901b68d7d0436fe12ff2e2c4ba5
NecropolisOfTheSaints	9e67c902b54c5c894804138c71ef264a1d7399b88b4aa19cb697aba9b57a7640	UNPROVEN						z:-5472:-5272		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5472:-5272:90214,214630|90898,214634|90886,216558|90198,216543	ssq08_2224_ssq28	data/spawns/Catacombs/NecropolisOfTheSaints.xml|TOPOLOGY_CANDIDATES.tsv:9e67c902b54c5c894804138c71ef264a1d7399b88b4aa19cb697aba9b57a7640
CatacombOfDarkOmens	9e844be5ff4e2478a6997a58e7deecc9a9c2f609a4ca48c7a598b9716976830f	UNPROVEN						z:-4928:-4728		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4928:-4728:-19420,14552|-18752,14568|-18784,15884|-19408,15924	ssq03_1918_ssq05	data/spawns/Catacombs/CatacombOfDarkOmens.xml|TOPOLOGY_CANDIDATES.tsv:9e844be5ff4e2478a6997a58e7deecc9a9c2f609a4ca48c7a598b9716976830f
NecropolisOfWorship	9ea56376de2bea9b72d95b9ee9bec1b619b2c8c41d6b5be8fa81fae3054075ea	UNPROVEN						z:-5472:-5272		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5472:-5272:115893,178277|116545,178277|116545,178929|115893,178929	ssq09_2323_ssq08	data/spawns/Catacombs/NecropolisOfWorship.xml|TOPOLOGY_CANDIDATES.tsv:9ea56376de2bea9b72d95b9ee9bec1b619b2c8c41d6b5be8fa81fae3054075ea
CatacombOfTheHeretic	9eb17f02f0375d3bc9173adb55a62155d62b69418fd4dc8deb6e427af6972a9a	UNPROVEN						z:-7946:-7796		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-7946:-7796:-51092,-240280|-49780,-240283|-49774,-239646|-51089,-239644	ssq06_2122_ssq14	data/spawns/Catacombs/CatacombOfTheHeretic.xml|TOPOLOGY_CANDIDATES.tsv:9eb17f02f0375d3bc9173adb55a62155d62b69418fd4dc8deb6e427af6972a9a
TowerOfInsolence	9f2999152d0bde899d8b5a16fa8617a86157cce0d00bbcefc7ab867222c379b0	UNPROVEN						z:-3648:-3448		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-3648:-3448:115784,16456|116960,16724|116620,17392|115972,18032|115200,18348|115048,17148	aden34_2318_04	data/spawns/Aden/TowerOfInsolence.xml|TOPOLOGY_CANDIDATES.tsv:9f2999152d0bde899d8b5a16fa8617a86157cce0d00bbcefc7ab867222c379b0
NecropolisOfWorship	a0233c0d7b45c440bf85441d1d6aef79ae12c57a4d3a58ae5b10df25d84b085e	UNPROVEN						z:-5480:-5280		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-5480:-5280:114443,173767|115079,173767|115079,175749|114443,175749	ssq09_2323_ssq04	data/spawns/Catacombs/NecropolisOfWorship.xml|TOPOLOGY_CANDIDATES.tsv:a0233c0d7b45c440bf85441d1d6aef79ae12c57a4d3a58ae5b10df25d84b085e
TowerOfInsolence	a04b0f6f0d8c6311214baec81c6ffe8c363c300c0da5839e63d0d101c8e6e42e	UNPROVEN						z:-2156:-1956		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-2156:-1956:113288,14124|114140,13764|114304,14672|113308,15716|112288,15496|112744,14672	aden35_2318_02	data/spawns/Aden/TowerOfInsolence.xml|TOPOLOGY_CANDIDATES.tsv:a04b0f6f0d8c6311214baec81c6ffe8c363c300c0da5839e63d0d101c8e6e42e
TowerOfInsolence	a0fd2dfd963165a69744cb028e70ccd57093933f29c20adb8318b068dec750ac	UNPROVEN						z:3930:4280		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:3930:4280:114754,14241|115354,14328|115830,14698|115109,14989	aden40_2318_03	data/spawns/Aden/TowerOfInsolence.xml|TOPOLOGY_CANDIDATES.tsv:a0fd2dfd963165a69744cb028e70ccd57093933f29c20adb8318b068dec750ac
TowerOfInsolence	a10b944a62366cf5f20fbc4387a5c05e05557830df1d262e58e046b6985f8b3e	UNPROVEN						z:892:1092		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:892:1092:115120,18072|115660,17856|116180,18500|115292,18872	aden37_2318_10	data/spawns/Aden/TowerOfInsolence.xml|TOPOLOGY_CANDIDATES.tsv:a10b944a62366cf5f20fbc4387a5c05e05557830df1d262e58e046b6985f8b3e
NecropolisOfMartyrdom	a10e474bcb15bd23078c7c1d4b34f6103758c635452032d0db72b31b955c859f	UNPROVEN						z:-4864:-4664		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4864:-4664:118332,137084|118936,137076|118924,137728|118333,137724	ssq10_2322_ssq03	data/spawns/Catacombs/NecropolisOfMartyrdom.xml|TOPOLOGY_CANDIDATES.tsv:a10e474bcb15bd23078c7c1d4b34f6103758c635452032d0db72b31b955c859f
TowerOfInsolence	a1d013d31102ce30d0fc91ccd3fa6a3aa76c31cbd92736057d0cc3e4060d1032	UNPROVEN						z:888:1088		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:888:1088:112808,15872|114000,15936|113992,17812|113556,17640|113028,16992	aden37_2318_01	data/spawns/Aden/TowerOfInsolence.xml|TOPOLOGY_CANDIDATES.tsv:a1d013d31102ce30d0fc91ccd3fa6a3aa76c31cbd92736057d0cc3e4060d1032
DevilsIsle	a206ebee3f09f8cb8bc231a0cc80295f6b5d6569695443d74b440ac5b0cf6e69	UNPROVEN						z:-3864:-3664		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-3864:-3664:42566,203960|42116,203583|42454,203289|42903,203588	giran08_2124_010	data/spawns/Giran/DevilsIsle.xml|TOPOLOGY_CANDIDATES.tsv:a206ebee3f09f8cb8bc231a0cc80295f6b5d6569695443d74b440ac5b0cf6e69
NecropolisOfDevotion	a24022627a896ea598e9ac514de8adddd16eec3e50004cb48d862037e49b6269	UNPROVEN						z:-4774:-4624		NOT_PROBED_CLOSED	BLOCKED	NATIVE_ENTRANCE_PATH_UNPROVEN	0	territory:-4774:-4624:-47612,79887|-46978,79897|-46977,80481|-47619,80482	ssq02_1820_ssq08	data/spawns/Catacombs/NecropolisOfDevotion.xml|TOPOLOGY_CANDIDATES.tsv:a24022627a896ea598e9ac514de8adddd16eec3e50004cb48d862037e49b6269
